cardholder_name,card_number,customer_age,customer_segment,card_type,customer_location,merchant_name,merchant_location,trans_id,trans_approval_code,trans_loc,trans_cat,trans_currency,mcc,trans_amount,trans_date,trans_payment_method,trans_verify_method,trans_status,fake
Christine Vasquez,691483973820,54,Business,MasterCard,Mumbai,zomato,Ahmedabad,q7Wm64DuFOuJvIQwt0,ZN98RS,Mumbai,Grocery,INR,4011,48.0,2023-08-24 16:43:37,Debit Card,Biometric,Payment,False
Christine Vasquez,691483973820,54,Business,MasterCard,Mumbai,swiggy,Jaipur,GTpgNS2Z4BeG9VfpEh,U8C4DQ,Mumbai,Other,INR,4018,33.0,2023-08-25 01:55:07,Credit Card,PIN,Purchase,False
Christine Vasquez,691483973820,54,Business,MasterCard,Mumbai,fake_merchant_4,Mumbai,C8BQazwCQofsA8We7A,RLBYSL,Mumbai,Grocery,INR,4013,9628.0,2023-09-03 20:33:31,Debit Card,Biometric,Payment,True
Charlene Haynes,084532137666,51,Retail,Rupay,Bangalore,rakuten,"Rio de Janeiro, Brazil",p2p9Fm48nB0DpCRuGm,0KQYAY,Bangalore,Grocery,INR,4015,1722.0,2023-09-01 15:30:08,Credit Card,Biometric,Payment,False
Charlene Haynes,084532137666,51,Retail,Rupay,Bangalore,fake_merchant_6,Delhi,gCpFsjUR9b09OtV7xD,J1TXDM,Bangalore,Grocery,INR,4011,30943.0,2023-09-05 00:54:00,Credit Card,Biometric,Purchase,True
Matthew Johnson,989959370166,43,Retail,American Express,Bangalore,amazon gift cards,"Dubai, UAE",JgWVEkAcFq0VyRqdJw,JUGZNO,Bangalore,Utilities,INR,4013,3606.0,2023-08-28 14:34:10,Debit Card,PIN,Transfer,False
Matthew Johnson,989959370166,43,Retail,American Express,Bangalore,instamart,Bangalore,Ip577kqC8pnrcWTmch,R4M9LG,Bangalore,Travel,INR,4015,48.0,2023-09-01 05:07:52,Debit Card,PIN,Purchase,False
Matthew Johnson,989959370166,43,Retail,American Express,Bangalore,fake_merchant_2,Pune,iXeMXsNJrW2uhZ0rAv,NY4B6S,Bangalore,Utilities,INR,4009,45938.44140625,2023-09-01 05:08:14,Credit Card,PIN,Purchase,True
Ashley Long,187162527603,57,Retail,MasterCard,Delhi,chai talks,"Dubai, UAE",VoRB6Cp4RfbkNhoZV8,B9J5M1,Delhi,Grocery,INR,4018,1767.0,2023-08-30 13:12:54,Debit Card,PIN,Transfer,False
Ashley Long,187162527603,57,Retail,MasterCard,Delhi,fake_merchant_3,Kolkata,JV2NNjPlTg66JjnD9I,AGO6O1,Delhi,Travel,CAD,4016,6911.68017578125,2023-08-30 13:13:41,Credit Card,PIN,Transfer,True
Ashley Long,187162527603,57,Retail,MasterCard,Delhi,fake_merchant_5,"Sydney, Australia",P4DZXiY3lUcBhKTgTL,YPPU7H,Delhi,Dining,INR,4017,30910.259765625,2023-08-30 13:14:19,Credit Card,PIN,Transfer,True
Michael Hubbard,135632928189,32,Other,American Express,Hyderabad,amazon,Kolkata,kCvv2L0iRnRLExbZ3J,09LTS8,Hyderabad,Other,INR,4007,39.0,2023-09-07 11:44:37,Debit Card,Biometric,Payment,False
Michael Hubbard,135632928189,32,Other,American Express,Hyderabad,fake_merchant_9,"Rio de Janeiro, Brazil",p6fnXzgyorq50vt1q2,UMP363,Hyderabad,Retail,Other,4017,20289.58984375,2023-09-08 14:45:11,Credit Card,PIN,Transfer,True
Hannah Baldwin,895806175260,61,Student,MasterCard,Kolkata,zomato,Ahmedabad,61ZKSeYEHp2bacwnud,MUPPJU,Kolkata,Utilities,INR,4001,33.0,2023-08-11 11:32:45,Debit Card,Biometric,Purchase,False
Hannah Baldwin,895806175260,61,Student,MasterCard,Kolkata,amazon gift cards,"Paris, France",sGWu85f2eqDcGEhcuK,D5I887,Kolkata,Travel,INR,4001,34.0,2023-08-16 20:10:51,Credit Card,Biometric,Transfer,False
Hannah Baldwin,895806175260,61,Student,MasterCard,Kolkata,amazon,"London, UK",bnny9YJewF0qJXp3kN,M5M3OE,Kolkata,Utilities,INR,4001,21.920000076293945,2023-08-19 10:47:20,Debit Card,PIN,Purchase,False
Hannah Baldwin,895806175260,61,Student,MasterCard,Kolkata,rakuten,Ahmedabad,5to6xUTgV38AcIG6bO,CUA3IS,Kolkata,Travel,INR,4017,43.959999084472656,2023-08-25 17:30:25,Credit Card,Biometric,Purchase,False
Hannah Baldwin,895806175260,61,Student,MasterCard,Kolkata,amazon,"Dubai, UAE",8lKEkJbqHN91lhAxQl,AN4PVL,Kolkata,Utilities,Other,4011,38056.28125,2023-08-25 17:30:46,Credit Card,Biometric,Purchase,True
David Figueroa,370597837222,21,Other,MasterCard,Mumbai,amazon,Ahmedabad,5ckU90ZclFmhsTwpr3,1Y8NYU,Mumbai,Other,INR,4015,46.0,2023-08-22 16:05:50,Credit Card,PIN,Payment,False
David Figueroa,370597837222,21,Other,MasterCard,Mumbai,instamart,"Singapore, Singapore",61MWLEjgawLU99qEgs,2FR2NR,Mumbai,Retail,INR,4015,24.170000076293945,2023-08-28 12:49:37,Debit Card,PIN,Purchase,False
David Figueroa,370597837222,21,Other,MasterCard,Mumbai,chai talks,"Cape Town, South Africa",T6I7THNvbGr2OMHK8u,VW7R72,Mumbai,Entertainment,Other,4019,30751.0,2023-08-30 20:30:34,Debit Card,PIN,Transfer,True
Margaret Gutierrez,556569934745,53,Retail,Visa,Bangalore,amazon gift cards,Delhi,rjkqUA7OWdL4jmt4UY,HFMJEQ,Bangalore,Entertainment,INR,4017,3691.989990234375,2023-08-16 16:28:31,Debit Card,Biometric,Purchase,False
Margaret Gutierrez,556569934745,53,Retail,Visa,Bangalore,airtel,Pune,Jzj0Tx1widPF34q0aV,KVM8T4,Bangalore,Travel,INR,4013,1556.0,2023-08-23 12:51:37,Debit Card,PIN,Purchase,False
Margaret Gutierrez,556569934745,53,Retail,Visa,Bangalore,chai talks,"Tokyo, Japan",aajcBDclOx9xFceSF7,MC1E1O,Bangalore,Retail,INR,4015,15.760000228881836,2023-08-28 13:56:45,Debit Card,Biometric,Transfer,False
Margaret Gutierrez,556569934745,53,Retail,Visa,Bangalore,amazon,Bangalore,KaZelm1BasEFfEodkF,U2PD0H,Bangalore,Retail,INR,4008,38.0,2023-09-02 20:09:21,Credit Card,Biometric,Purchase,False
Margaret Gutierrez,556569934745,53,Retail,Visa,Bangalore,zomato,Lucknow,3YarAYFrLwpqupZPQM,JR7IA6,Bangalore,Retail,AUD,4009,39109.12109375,2023-09-02 20:10:06,Debit Card,PIN,Transfer,True
Darlene Hatfield,922210111143,65,Business,American Express,Ahmedabad,zomato,"Cape Town, South Africa",3iqFY3SY6x8Pbl3luJ,DIYH4U,Ahmedabad,Utilities,INR,4018,44.56999969482422,2023-08-25 23:45:49,Credit Card,Biometric,Transfer,False
Darlene Hatfield,922210111143,65,Business,American Express,Ahmedabad,fake_merchant_5,"Sydney, Australia",oLwyQfPzyHK3rEGM54,LRIUHE,Ahmedabad,Travel,INR,4003,40703.0,2023-08-25 23:46:15,Credit Card,PIN,Purchase,True
Lisa Garrett,556581520065,54,Business,Visa,Bangalore,instamart,"New York City, USA",Ryb9M8A2XQc3N9GyEF,265CYV,Bangalore,Grocery,INR,4006,43.0,2023-08-18 02:32:02,Credit Card,PIN,Purchase,False
Lisa Garrett,556581520065,54,Business,Visa,Bangalore,zomato,Pune,otoisKLY0YLldwtctv,S8012H,Bangalore,Utilities,INR,4012,1251.0400390625,2023-08-21 03:03:27,Debit Card,Biometric,Transfer,False
Lisa Garrett,556581520065,54,Business,Visa,Bangalore,amazon,Delhi,Fx42tHPViiBoPkJqP8,LY2MZQ,Bangalore,Other,INR,4003,522.0,2023-09-04 19:30:23,Debit Card,PIN,Payment,False
Lisa Garrett,556581520065,54,Business,Visa,Bangalore,amazon gift cards,"London, UK",dV4kDs8gVUwBSCfEx8,WDYLFN,Bangalore,Utilities,INR,4015,3.0,2023-09-06 15:05:06,Credit Card,PIN,Transfer,False
Lisa Garrett,556581520065,54,Business,Visa,Bangalore,fake_merchant_6,Hyderabad,dJSOpLE1BZ1CVMpbN7,GK1K0R,Bangalore,Dining,EUR,4015,21858.0703125,2023-09-06 15:05:56,Debit Card,PIN,Transfer,True
Lisa Garrett,556581520065,54,Business,Visa,Bangalore,fake_merchant_6,"Sydney, Australia",g4rOAUcwjiAvYr34uW,P4JV2W,Bangalore,Grocery,Other,4017,10354.1103515625,2023-09-06 15:06:29,Debit Card,PIN,Transfer,True
Brian Jefferson,226623254149,42,Student,Other,Lucknow,instamart,Ahmedabad,AyKdUvMXPoBN0TqVla,CP62NT,Lucknow,Entertainment,INR,4001,10.319999694824219,2023-08-28 21:02:57,Debit Card,Biometric,Purchase,False
Brian Jefferson,226623254149,42,Student,Other,Lucknow,fake_merchant_1,Hyderabad,ZSkBATTXpJPTYq4frS,LUX4LQ,Lucknow,Other,INR,4000,5464.0,2023-08-28 21:03:34,Debit Card,PIN,Purchase,True
Brian Jefferson,226623254149,42,Student,Other,Lucknow,instamart,"New York City, USA",heKzZrXjpELBMklhLa,5CO3LK,Lucknow,Dining,INR,4014,16382.740234375,2023-08-28 21:04:13,Credit Card,Biometric,Payment,True
Patricia Boone,128576746820,68,Other,American Express,Kolkata,swiggy,"Sydney, Australia",ERxSPxzEvjwfU2TgKy,GBUSM3,Kolkata,Dining,INR,4016,2200.8701171875,2023-08-21 00:43:01,Credit Card,Biometric,Purchase,False
Patricia Boone,128576746820,68,Other,American Express,Kolkata,instamart,"Singapore, Singapore",iIh1H7HziHKQL6tBr2,CNR8D9,Kolkata,Travel,INR,4017,2.0,2023-09-02 11:38:13,Debit Card,Biometric,Transfer,False
Patricia Boone,128576746820,68,Other,American Express,Kolkata,amazon,Jaipur,mCdweg2nztW92TOHf1,0S7FQ5,Kolkata,Utilities,INR,4013,2539.0,2023-09-03 21:59:28,Credit Card,Biometric,Payment,False
Patricia Boone,128576746820,68,Other,American Express,Kolkata,fake_merchant_9,Kolkata,9F0z0vqo504X6hIVEE,JGO50M,Kolkata,Dining,Other,4019,36110.16015625,2023-09-03 22:00:05,Credit Card,PIN,Purchase,True
Juan Jones,435506131760,61,Student,Other,Ahmedabad,chai talks,Mumbai,cMMwMlsFuf6BAeXIES,K0YR2B,Ahmedabad,Utilities,INR,4007,3977.0,2023-08-29 07:15:53,Credit Card,Biometric,Transfer,False
Juan Jones,435506131760,61,Student,Other,Ahmedabad,airtel,"Dubai, UAE",39rC5Q6thAcBQW4QjM,3LL3IW,Ahmedabad,Entertainment,INR,4015,13.949999809265137,2023-09-05 09:53:40,Credit Card,Biometric,Purchase,False
Juan Jones,435506131760,61,Student,Other,Ahmedabad,fake_merchant_5,"Paris, France",L8ZE6iCnBqtyCj1MPf,VFO9WA,Ahmedabad,Travel,EUR,4019,36766.51953125,2023-09-06 05:17:29,Debit Card,PIN,Purchase,True
Juan Jones,435506131760,61,Student,Other,Ahmedabad,fake_merchant_0,Lucknow,bCmmk41A5bQWXLmwVt,PENQ1I,Ahmedabad,Dining,EUR,4001,24998.0,2023-09-08 04:59:09,Debit Card,PIN,Payment,True
Kimberly Shepard,283897168071,58,Premium,Visa,Chennai,instamart,"Cape Town, South Africa",6tBEUeKvWRRzZqfFIE,RJ9WO8,Chennai,Dining,INR,4008,25.280000686645508,2023-08-14 22:46:11,Debit Card,Biometric,Transfer,False
Kimberly Shepard,283897168071,58,Premium,Visa,Chennai,chai talks,Pune,CxtuBAPajGrdbl1oVf,WM27J3,Chennai,Utilities,INR,4017,41.0,2023-08-19 23:32:09,Credit Card,Biometric,Payment,False
Kimberly Shepard,283897168071,58,Premium,Visa,Chennai,zomato,"Toronto, Canada",45utFvfv6JkjaZ0PrL,V5O80U,Chennai,Travel,INR,4003,10.0,2023-09-02 21:08:00,Credit Card,Biometric,Transfer,False
Kimberly Shepard,283897168071,58,Premium,Visa,Chennai,zomato,"Cape Town, South Africa",smFZwbqm3S9pNhWJPi,VM78WC,Chennai,Utilities,EUR,4003,13172.0,2023-09-02 21:08:46,Credit Card,PIN,Payment,True
Laura George,561507288894,24,Other,MasterCard,Mumbai,zomato,Mumbai,8m6hWRZy4xFR9i0jIt,KMMH6J,Mumbai,Dining,INR,4015,3.0,2023-08-21 01:45:42,Credit Card,PIN,Transfer,False
Laura George,561507288894,24,Other,MasterCard,Mumbai,airtel,Lucknow,ZAohAbDx3Fom2HowiH,71V3E7,Mumbai,Other,INR,4016,3119.0,2023-08-31 20:17:56,Credit Card,PIN,Transfer,False
Laura George,561507288894,24,Other,MasterCard,Mumbai,chai talks,Jaipur,aSMHgFgilS3H0zDfdM,998JH8,Mumbai,Other,INR,4010,25410.650390625,2023-09-04 12:51:56,Credit Card,Biometric,Purchase,True
Laura George,561507288894,24,Other,MasterCard,Mumbai,fake_merchant_0,Lucknow,gQEAL4sFrEgTih1PGE,OBYEPW,Mumbai,Retail,EUR,4003,15926.0,2023-09-07 08:36:38,Credit Card,Biometric,Payment,True
Susan Owen,976323038979,27,Premium,Other,Hyderabad,airtel,"Cape Town, South Africa",OJg4uf7pyOJVfSGs01,JD0Y2Y,Hyderabad,Entertainment,INR,4019,979.8900146484375,2023-08-15 07:19:19,Credit Card,PIN,Transfer,False
Susan Owen,976323038979,27,Premium,Other,Hyderabad,zomato,"Rio de Janeiro, Brazil",kdATFJKiOBF36yWcKG,1254XJ,Hyderabad,Grocery,INR,4009,16.0,2023-08-31 19:56:09,Debit Card,PIN,Payment,False
Susan Owen,976323038979,27,Premium,Other,Hyderabad,rakuten,"Singapore, Singapore",LkD5sXfKsNWRJe6c9R,6KLY8F,Hyderabad,Dining,CAD,4010,19462.19921875,2023-09-08 11:30:40,Credit Card,PIN,Transfer,True
Brenda Logan,086175937146,56,Retail,MasterCard,Bangalore,rakuten,Pune,P3MH1GR08wO0HXufBm,80D25Z,Bangalore,Dining,INR,4007,2407.780029296875,2023-08-11 04:39:13,Debit Card,PIN,Purchase,False
Brenda Logan,086175937146,56,Retail,MasterCard,Bangalore,instamart,"Toronto, Canada",CWzmMiPmsO3qMpV1DP,37NMO8,Bangalore,Utilities,INR,4017,9.949999809265137,2023-08-22 22:41:43,Debit Card,PIN,Payment,False
Brenda Logan,086175937146,56,Retail,MasterCard,Bangalore,fake_merchant_8,Jaipur,PVl9HgvWDPFk8n7hWw,0SCQUM,Bangalore,Entertainment,CAD,4012,24156.0,2023-08-25 20:47:11,Debit Card,PIN,Purchase,True
Virginia Duran,865981996553,54,Retail,Rupay,Pune,swiggy,Bangalore,wZy56GxNbvzf2zcaqV,A95GRP,Pune,Retail,INR,4000,42.22999954223633,2023-08-22 06:43:27,Debit Card,PIN,Payment,False
Virginia Duran,865981996553,54,Retail,Rupay,Pune,zomato,Delhi,eCYUlcYdRsq1vtLPWZ,NLUIV8,Pune,Dining,INR,4015,782.3900146484375,2023-08-22 06:53:40,Credit Card,PIN,Purchase,False
Virginia Duran,865981996553,54,Retail,Rupay,Pune,fake_merchant_6,"Rio de Janeiro, Brazil",G0S9Lw27aU3kphKmAR,4F9W4K,Pune,Retail,INR,4005,9942.0,2023-08-22 06:54:25,Debit Card,PIN,Payment,True
Michele Brooks,869013136591,54,Student,MasterCard,Delhi,airtel,"Singapore, Singapore",DOAwVyuTWSav9Py5ux,5YVSZT,Delhi,Dining,INR,4015,2342.85009765625,2023-08-20 09:40:57,Credit Card,Biometric,Payment,False
Michele Brooks,869013136591,54,Student,MasterCard,Delhi,airtel,"London, UK",l5H7S1NF8gMfdq8IKG,JN1S09,Delhi,Travel,INR,4011,1133.0,2023-09-04 07:13:43,Debit Card,PIN,Transfer,False
Michele Brooks,869013136591,54,Student,MasterCard,Delhi,chai talks,"Dubai, UAE",wplDcAIBomyvVTwbfA,DANGB2,Delhi,Entertainment,INR,4012,4.0,2023-09-04 12:27:20,Debit Card,Biometric,Transfer,False
Michele Brooks,869013136591,54,Student,MasterCard,Delhi,amazon gift cards,"Dubai, UAE",j9FqPIXBGdLl2IflJW,E75WFV,Delhi,Utilities,INR,4011,26.1299991607666,2023-09-06 02:14:18,Debit Card,PIN,Purchase,False
Michele Brooks,869013136591,54,Student,MasterCard,Delhi,zomato,Mumbai,LJkmA7N6mm9k0JEsKV,UGMXUJ,Delhi,Utilities,INR,4000,20456.0,2023-09-06 02:15:08,Debit Card,Biometric,Transfer,True
Rodney Jones,981702033388,58,Premium,American Express,Jaipur,amazon gift cards,Ahmedabad,sVgNmk9Qmq7avEwOYf,JZVN58,Jaipur,Entertainment,INR,4011,3662.0,2023-08-20 13:36:19,Credit Card,PIN,Purchase,False
Rodney Jones,981702033388,58,Premium,American Express,Jaipur,instamart,"Rio de Janeiro, Brazil",H25YO0hmA3is6QQHuC,N4HPE4,Jaipur,Entertainment,INR,4018,1701.25,2023-08-25 13:43:31,Credit Card,PIN,Payment,False
Rodney Jones,981702033388,58,Premium,American Express,Jaipur,fake_merchant_8,"Sydney, Australia",SFbxrmV4NomZQp2LCV,QAMVLZ,Jaipur,Utilities,AUD,4006,8900.0,2023-08-25 13:43:54,Debit Card,PIN,Purchase,True
Tamara Mccarty,959661932732,26,Retail,Rupay,Bangalore,zomato,"Toronto, Canada",xyg4hQf2vGGOa4B6td,FR5HEX,Bangalore,Travel,INR,4001,30.59000015258789,2023-08-20 00:01:29,Credit Card,Biometric,Payment,False
Tamara Mccarty,959661932732,26,Retail,Rupay,Bangalore,amazon gift cards,"Singapore, Singapore",c0IvhHyfHnh1AFDK5y,ZPWKDC,Bangalore,Utilities,INR,4016,1070.0,2023-08-21 02:56:39,Debit Card,PIN,Transfer,False
Tamara Mccarty,959661932732,26,Retail,Rupay,Bangalore,fake_merchant_1,"Singapore, Singapore",X9ASaf74hAWd7BS70C,7B9JI7,Bangalore,Retail,EUR,4000,16961.619140625,2023-08-21 02:56:59,Debit Card,Biometric,Purchase,True
Henry Palmer,148451133915,58,Premium,Rupay,Kolkata,rakuten,"Paris, France",XSud0nGfPexUfkDcgw,V0DTQM,Kolkata,Retail,INR,4015,3241.159912109375,2023-08-11 20:07:03,Credit Card,Biometric,Purchase,False
Henry Palmer,148451133915,58,Premium,Rupay,Kolkata,amazon gift cards,Pune,UHrhUkMhjFQm1P3LSv,8VWNKC,Kolkata,Utilities,INR,4015,894.3599853515625,2023-08-12 05:11:08,Credit Card,Biometric,Purchase,False
Henry Palmer,148451133915,58,Premium,Rupay,Kolkata,rakuten,"Paris, France",fwABRKLfAlFuS84zzn,2FF77W,Kolkata,Retail,INR,4016,1272.0,2023-08-23 13:00:56,Credit Card,PIN,Transfer,False
Henry Palmer,148451133915,58,Premium,Rupay,Kolkata,zomato,Mumbai,Wfv2CEoekSgtZa1qW2,HQPA76,Kolkata,Travel,INR,4008,40.33000183105469,2023-08-26 15:44:44,Debit Card,PIN,Purchase,False
Henry Palmer,148451133915,58,Premium,Rupay,Kolkata,fake_merchant_4,Pune,NxgznQTiMDGec9xQLI,2ZJAKA,Kolkata,Travel,INR,4017,39905.73046875,2023-09-07 01:10:07,Debit Card,PIN,Transfer,True
Douglas Livingston,092483611509,44,Other,Visa,Delhi,chai talks,"Paris, France",LZNMG82NsfubAG49AR,83EV89,Delhi,Travel,INR,4003,1.2100000381469727,2023-08-20 04:50:09,Debit Card,PIN,Purchase,False
Douglas Livingston,092483611509,44,Other,Visa,Delhi,swiggy,Lucknow,v9nraYr43Rzr7C3L6i,1QT7D9,Delhi,Entertainment,INR,4018,34.029998779296875,2023-08-22 09:19:41,Debit Card,Biometric,Payment,False
Douglas Livingston,092483611509,44,Other,Visa,Delhi,amazon,"Rio de Janeiro, Brazil",ZABj3TqFxM2qeEZXAw,K2ZTMP,Delhi,Travel,INR,4015,3048.919921875,2023-08-26 07:44:08,Debit Card,PIN,Purchase,False
Douglas Livingston,092483611509,44,Other,Visa,Delhi,fake_merchant_9,"Toronto, Canada",4bF2O4PTmtEq0hSPnE,A20GB5,Delhi,Travel,EUR,4012,46593.0,2023-08-26 07:44:38,Credit Card,PIN,Transfer,True
Douglas Livingston,092483611509,44,Other,Visa,Delhi,swiggy,"Cape Town, South Africa",EEqv21i03op7WYEeVm,9UU3K5,Delhi,Utilities,INR,4012,20906.0,2023-08-26 07:45:04,Debit Card,PIN,Payment,True
Michael Cooper,325369186090,22,Other,American Express,Ahmedabad,airtel,"New York City, USA",NgYjLBEHrqcP6pvWLD,ELVPGE,Ahmedabad,Travel,INR,4012,2898.0,2023-08-19 03:23:32,Credit Card,Biometric,Payment,False
Michael Cooper,325369186090,22,Other,American Express,Ahmedabad,zomato,Bangalore,Bqm8So3pPMIGdHhgOE,GVMFIA,Ahmedabad,Entertainment,INR,4006,17341.0,2023-08-30 06:46:20,Debit Card,Biometric,Transfer,True
Darren Callahan,048232662739,24,Other,Other,Jaipur,amazon,Bangalore,4E0stqU4IWXUJJJMiF,SIWGJ9,Jaipur,Utilities,INR,4009,3251.340087890625,2023-08-20 00:32:06,Credit Card,PIN,Transfer,False
Darren Callahan,048232662739,24,Other,Other,Jaipur,instamart,"Paris, France",L9Fc06yTnGH14yoeBv,C08RWX,Jaipur,Retail,INR,4016,1027.4599609375,2023-08-23 18:24:26,Debit Card,Biometric,Purchase,False
Darren Callahan,048232662739,24,Other,Other,Jaipur,amazon,Delhi,3XhUitPpgEb9GGxvTi,S8MJB8,Jaipur,Travel,INR,4008,1.6299999952316284,2023-09-05 03:16:25,Credit Card,Biometric,Payment,False
Darren Callahan,048232662739,24,Other,Other,Jaipur,fake_merchant_2,Kolkata,3gRVLFINl4NXMvCsQD,B8F8RB,Jaipur,Utilities,INR,4000,30311.0,2023-09-06 05:43:35,Credit Card,Biometric,Purchase,True
Kimberly Russell,079157349001,51,Student,Visa,Pune,amazon,Hyderabad,qkIdgiTCEJvr2sEzy6,5K34L1,Pune,Entertainment,INR,4011,3659.0,2023-09-06 20:34:25,Credit Card,PIN,Payment,False
Kimberly Russell,079157349001,51,Student,Visa,Pune,fake_merchant_0,Chennai,VunV5hLk1BQp8UHoE1,2XB9XZ,Pune,Dining,Other,4007,42798.0,2023-09-06 20:34:45,Credit Card,PIN,Transfer,True
Kimberly Russell,079157349001,51,Student,Visa,Pune,zomato,"Rio de Janeiro, Brazil",AgfSe1e8p4f2zSaszr,TG5Y1G,Pune,Other,INR,4015,23335.580078125,2023-09-06 20:35:17,Debit Card,Biometric,Purchase,True
Gregory Fields,539274121379,24,Premium,MasterCard,Kolkata,rakuten,Hyderabad,HwxC5ZN2hVK1N22vZa,LR1PBZ,Kolkata,Other,INR,4015,3.5399999618530273,2023-08-24 16:53:04,Credit Card,PIN,Purchase,False
Gregory Fields,539274121379,24,Premium,MasterCard,Kolkata,instamart,"Dubai, UAE",hkU6Kl54gSiklu6faU,FK8T3J,Kolkata,Retail,INR,4001,3047.6298828125,2023-09-02 16:57:34,Debit Card,Biometric,Transfer,False
Gregory Fields,539274121379,24,Premium,MasterCard,Kolkata,rakuten,"Rio de Janeiro, Brazil",ugeMOp8GL3MnMnvN34,DLAGD5,Kolkata,Entertainment,INR,4017,30504.0,2023-09-02 16:58:23,Credit Card,Biometric,Payment,True
Stacey Roach,040977119745,23,Other,MasterCard,Jaipur,airtel,Mumbai,y254NW1eYBx17FgMhv,XO0K8I,Jaipur,Travel,INR,4016,1313.0,2023-09-06 15:30:33,Credit Card,Biometric,Transfer,False
Stacey Roach,040977119745,23,Other,MasterCard,Jaipur,fake_merchant_9,Pune,kiVVc3NMAIKHTOudQu,S88VM8,Jaipur,Retail,INR,4013,10478.0498046875,2023-09-06 15:31:10,Credit Card,Biometric,Payment,True
Stacey Roach,040977119745,23,Other,MasterCard,Jaipur,fake_merchant_5,"Dubai, UAE",GHM69A8zqlOJWSsOF7,QSEUM8,Jaipur,Other,USD,4013,24086.490234375,2023-09-06 15:32:00,Credit Card,Biometric,Purchase,True
Jennifer Goodwin,650056764685,64,Student,Visa,Lucknow,amazon,Pune,3eNoj4Q4sthmlfA59w,GPVB2W,Lucknow,Grocery,INR,4011,25.690000534057617,2023-08-19 21:12:23,Debit Card,Biometric,Transfer,False
Jennifer Goodwin,650056764685,64,Student,Visa,Lucknow,zomato,Ahmedabad,ZrOEJjHrgcAm5Hy76u,3K6VOC,Lucknow,Dining,INR,4000,3188.0,2023-08-21 15:35:10,Credit Card,Biometric,Purchase,False
Jennifer Goodwin,650056764685,64,Student,Visa,Lucknow,amazon,Hyderabad,Ps021G2nBtFLrXlufp,4UHT0L,Lucknow,Other,INR,4015,12.319999694824219,2023-09-01 17:10:18,Debit Card,Biometric,Purchase,False
Jennifer Goodwin,650056764685,64,Student,Visa,Lucknow,swiggy,Kolkata,ChOaTOF7fYCzrAUUM0,OKDW7H,Lucknow,Grocery,INR,4012,1212.0,2023-09-08 08:50:26,Credit Card,PIN,Transfer,False
Jennifer Goodwin,650056764685,64,Student,Visa,Lucknow,fake_merchant_7,Jaipur,ZQ2G5DgAgS8ZwFOXTY,3WXGOW,Lucknow,Dining,USD,4011,19168.740234375,2023-09-08 08:50:51,Credit Card,PIN,Purchase,True
Matthew Moran,366700219698,56,Other,Other,Lucknow,zomato,"New York City, USA",r9MskgpBdQDYsR6aQh,R2714V,Lucknow,Dining,INR,4016,48.0,2023-08-10 08:40:59,Debit Card,PIN,Transfer,False
Matthew Moran,366700219698,56,Other,Other,Lucknow,amazon gift cards,"Singapore, Singapore",dieY6LbeForzi52d3o,Y3FH0B,Lucknow,Retail,INR,4015,1078.0,2023-08-12 22:27:03,Debit Card,Biometric,Transfer,False
Matthew Moran,366700219698,56,Other,Other,Lucknow,chai talks,"Toronto, Canada",KKpLyeywjGDdvro628,RU6LX2,Lucknow,Utilities,INR,4008,35920.0,2023-08-12 22:27:47,Debit Card,Biometric,Payment,True
Matthew Moran,366700219698,56,Other,Other,Lucknow,fake_merchant_3,Lucknow,jkjuppg9h6qtZ84LLF,9TUYK9,Lucknow,Utilities,JPY,4015,14825.1201171875,2023-08-12 22:28:13,Credit Card,PIN,Purchase,True
Jennifer Allen,548529504024,43,Other,Rupay,Pune,zomato,"Paris, France",frDtuOCiPxhjIwY3O4,ZG5FQO,Pune,Travel,INR,4016,25.0,2023-08-30 04:02:59,Credit Card,Biometric,Purchase,False
Jennifer Allen,548529504024,43,Other,Rupay,Pune,swiggy,Chennai,kzCYwnyJ1LgjZBWugn,1MO256,Pune,Utilities,INR,4015,2875.239990234375,2023-08-30 05:47:38,Debit Card,Biometric,Payment,False
Jennifer Allen,548529504024,43,Other,Rupay,Pune,amazon,Delhi,Z2uGJFc2CArs3g6zp7,5MO7M9,Pune,Dining,AUD,4016,24409.0,2023-09-03 06:28:52,Credit Card,Biometric,Payment,True
Rachel Mcfarland,827050601187,23,Student,MasterCard,Bangalore,chai talks,"Tokyo, Japan",0KHFJRWw6OgaVrBDzB,YBH1JQ,Bangalore,Entertainment,INR,4015,10.920000076293945,2023-08-16 16:45:32,Debit Card,PIN,Payment,False
Rachel Mcfarland,827050601187,23,Student,MasterCard,Bangalore,rakuten,Hyderabad,9kSr4pPgEWo4VteMXz,YBU3ZP,Bangalore,Grocery,INR,4016,2007.0,2023-08-22 02:36:54,Debit Card,PIN,Transfer,False
Rachel Mcfarland,827050601187,23,Student,MasterCard,Bangalore,rakuten,Kolkata,qo3Tg08pFs6kBWsbco,315QWC,Bangalore,Dining,INR,4017,19.0,2023-08-29 06:59:46,Credit Card,Biometric,Purchase,False
Rachel Mcfarland,827050601187,23,Student,MasterCard,Bangalore,airtel,Lucknow,4gDqfpitGdzGagViyr,Z1NWUB,Bangalore,Other,INR,4002,3819.27001953125,2023-09-03 14:07:58,Debit Card,Biometric,Transfer,False
