cardholder_name,card_number,customer_age,customer_segment,card_type,customer_location,merchant_name,merchant_location,trans_id,trans_approval_code,trans_loc,trans_cat,trans_currency,mcc,trans_amount,trans_date,trans_payment_method,trans_verify_method,trans_status,fake
Kevin Ellis MD,104050008491,30,Other,MasterCard,Mumbai,instamart,"Tokyo, Japan",mfaarsGx8FMsCQGPJO,8RHECT,Mumbai,Grocery,EUR,4006,34782.671875,2023-08-18 23:02:15,Credit Card,Biometric,Transfer,True
Cory Reed,551743473498,41,Student,Other,Lucknow,rakuten,"New York City, USA",GeB8Uo7b24yleuyb5l,RTHWJD,Lucknow,Dining,INR,4003,1142.0,2023-08-12 13:46:36,Credit Card,PIN,Purchase,False
Cory Reed,551743473498,41,Student,Other,Lucknow,swiggy,"Cape Town, South Africa",Jf3E2owoFtq8QzWXXg,OLJ350,Lucknow,Entertainment,INR,4009,7.639999866485596,2023-08-19 06:57:38,Credit Card,PIN,Transfer,False
Cory Reed,551743473498,41,Student,Other,Lucknow,rakuten,Jaipur,5XOg1I8ym1ZLub28qg,XI975L,Lucknow,Other,EUR,4004,20659.4296875,2023-08-19 06:58:03,Debit Card,PIN,Purchase,True
Cory Reed,551743473498,41,Student,Other,Lucknow,fake_merchant_4,Hyderabad,NIbtuFDvwInnH5RZM6,BJ6SHU,Lucknow,Dining,CAD,4005,15035.0,2023-08-19 06:58:37,Debit Card,PIN,Purchase,True
Judy Kelley,276150319937,50,Other,Rupay,Mumbai,swiggy,Mumbai,c23wLLg8Tncg1v5B93,CVE02N,Mumbai,Grocery,INR,4002,45.27000045776367,2023-08-25 11:10:34,Debit Card,Biometric,Payment,False
Judy Kelley,276150319937,50,Other,Rupay,Mumbai,fake_merchant_4,Chennai,gx2GIziORw345OVedS,3HGHYD,Mumbai,Travel,INR,4010,7107.0,2023-08-25 11:10:58,Debit Card,Biometric,Transfer,True
Judy Kelley,276150319937,50,Other,Rupay,Mumbai,chai talks,Kolkata,blesT7ghspStX8CYqI,N8BWTX,Mumbai,Other,USD,4002,47507.1484375,2023-08-25 11:11:43,Debit Card,Biometric,Transfer,True
Kathryn Brown,562786182641,38,Retail,Visa,Lucknow,amazon gift cards,"New York City, USA",z0mjSkOSl12WrPOJWe,HTWWET,Lucknow,Dining,INR,4002,879.8099975585938,2023-08-25 03:36:46,Credit Card,Biometric,Payment,False
Kathryn Brown,562786182641,38,Retail,Visa,Lucknow,zomato,Hyderabad,xo5yT5UfMCHgKrtffy,6LR6RI,Lucknow,Dining,INR,4008,48.0,2023-09-01 08:58:57,Debit Card,Biometric,Purchase,False
Kathryn Brown,562786182641,38,Retail,Visa,Lucknow,zomato,"Cape Town, South Africa",HcaEhzhqsxQVI7EILD,MQ77EZ,Lucknow,Other,AUD,4008,36414.7109375,2023-09-01 08:59:34,Debit Card,Biometric,Purchase,True
Kathryn Brown,562786182641,38,Retail,Visa,Lucknow,fake_merchant_2,"Cape Town, South Africa",E3foad32OF5aks3LSe,WIQMFX,Lucknow,Entertainment,Other,4008,22947.779296875,2023-09-01 09:00:18,Credit Card,Biometric,Transfer,True
Angela Nguyen,262681168249,32,Business,Other,Jaipur,swiggy,"Dubai, UAE",76yUE4TLY9zUItgMnO,QA63R6,Jaipur,Other,INR,4009,15.420000076293945,2023-08-21 07:31:07,Credit Card,Biometric,Payment,False
Angela Nguyen,262681168249,32,Business,Other,Jaipur,zomato,Lucknow,xyIDPnV29mr59NMAtN,Z2RE0B,Jaipur,Dining,INR,4002,20.31999969482422,2023-08-28 05:06:05,Debit Card,Biometric,Payment,False
Angela Nguyen,262681168249,32,Business,Other,Jaipur,chai talks,Delhi,8cEzDNH09AfxpLarsf,CWNSS5,Jaipur,Other,INR,4011,45.130001068115234,2023-09-05 05:44:38,Debit Card,Biometric,Transfer,False
Angela Nguyen,262681168249,32,Business,Other,Jaipur,amazon gift cards,Ahmedabad,iugp7bGgfkIKqtd5p0,QTBEZ6,Jaipur,Retail,INR,4013,43376.0,2023-09-08 09:40:11,Debit Card,Biometric,Payment,True
Theresa Williams,106489902106,49,Other,American Express,Kolkata,chai talks,Jaipur,FR58Y66BWUWmxTxrsj,NWB6G8,Kolkata,Grocery,INR,4001,2688.760009765625,2023-08-19 08:36:38,Debit Card,PIN,Transfer,False
Theresa Williams,106489902106,49,Other,American Express,Kolkata,rakuten,Kolkata,jMxQI7sDUNrI6EtBnd,OT7HCA,Kolkata,Dining,INR,4006,267.0,2023-09-04 14:19:03,Credit Card,PIN,Payment,False
Theresa Williams,106489902106,49,Other,American Express,Kolkata,fake_merchant_6,"Dubai, UAE",3jhtEJSDPWoHLSdSvN,E67R24,Kolkata,Dining,INR,4007,46890.3984375,2023-09-04 14:19:29,Debit Card,PIN,Purchase,True
Theresa Williams,106489902106,49,Other,American Express,Kolkata,zomato,"Cape Town, South Africa",yQ3yhelAftGmToRpqd,3AI42V,Kolkata,Dining,INR,4010,45766.01171875,2023-09-04 14:20:12,Credit Card,PIN,Transfer,True
Heather Hutchinson,737078267177,53,Business,Rupay,Delhi,amazon gift cards,"New York City, USA",vLzIlsyVsSH3cw7erN,WOPNBR,Delhi,Grocery,INR,4009,1968.8699951171875,2023-08-13 04:38:00,Debit Card,PIN,Payment,False
Heather Hutchinson,737078267177,53,Business,Rupay,Delhi,airtel,Kolkata,HS3JUymowv8VVqhSsT,GXZ7FR,Delhi,Other,INR,4009,3.0,2023-08-13 12:55:03,Debit Card,PIN,Purchase,False
Heather Hutchinson,737078267177,53,Business,Rupay,Delhi,instamart,"Tokyo, Japan",CiD81vbIyl3NCMcFfp,KODWO3,Delhi,Retail,INR,4003,49.459999084472656,2023-08-25 10:52:55,Debit Card,PIN,Transfer,False
Heather Hutchinson,737078267177,53,Business,Rupay,Delhi,airtel,Bangalore,vGyD4rxGcgdKFGUVwB,P0CKBN,Delhi,Grocery,INR,4002,27382.0,2023-08-27 08:38:13,Credit Card,PIN,Purchase,True
Heather Hutchinson,737078267177,53,Business,Rupay,Delhi,fake_merchant_8,"Sydney, Australia",AbDYDo1QArYxbDIoJP,LEGNKW,Delhi,Entertainment,INR,4001,34875.44921875,2023-08-31 13:07:20,Debit Card,PIN,Purchase,True
Sherry Whitehead,975584483064,28,Student,Rupay,Bangalore,swiggy,"Cape Town, South Africa",NyDaqMOfxTYX6NMny5,GRSATO,Bangalore,Utilities,INR,4009,2191.0,2023-08-22 07:06:04,Debit Card,Biometric,Transfer,False
Sherry Whitehead,975584483064,28,Student,Rupay,Bangalore,amazon gift cards,Ahmedabad,Dgp4LfObAwfTGRcJe3,ZEXJ6P,Bangalore,Dining,INR,4002,44.0,2023-08-27 13:21:51,Credit Card,PIN,Payment,False
Sherry Whitehead,975584483064,28,Student,Rupay,Bangalore,airtel,"London, UK",79d1r9aK2K9zNVz8FA,N1EH3Q,Bangalore,Dining,INR,4003,16.0,2023-08-28 02:46:07,Credit Card,PIN,Purchase,False
Sherry Whitehead,975584483064,28,Student,Rupay,Bangalore,amazon gift cards,"Cape Town, South Africa",ymrqreWMrJizXYstWO,KVFKB6,Bangalore,Grocery,INR,4011,495.239990234375,2023-09-05 09:11:57,Debit Card,Biometric,Payment,False
Sherry Whitehead,975584483064,28,Student,Rupay,Bangalore,zomato,Pune,EB2rS0BauHXhpyc0vQ,LNPWUQ,Bangalore,Entertainment,AUD,4019,20756.4609375,2023-09-07 00:45:04,Credit Card,Biometric,Payment,True
Sherry Whitehead,975584483064,28,Student,Rupay,Bangalore,rakuten,Chennai,yyNEbsRSHMm8Jln98c,39NYYO,Bangalore,Dining,Other,4003,29164.150390625,2023-09-08 00:34:15,Debit Card,PIN,Purchase,True
Anna Houston,603666144399,41,Other,Visa,Lucknow,amazon gift cards,Mumbai,7mFxcNdcqeMkZLvxD6,D7JRTG,Lucknow,Retail,INR,4011,3158.0,2023-08-13 04:50:52,Debit Card,Biometric,Purchase,False
Anna Houston,603666144399,41,Other,Visa,Lucknow,amazon,Lucknow,RzsMdXKh5qBcVgDybL,PTP6FL,Lucknow,Utilities,JPY,4019,49760.0,2023-08-16 01:54:15,Credit Card,PIN,Payment,True
Anna Houston,603666144399,41,Other,Visa,Lucknow,airtel,"Dubai, UAE",2V1gXTq4ZtHXlYKZFF,KUF6HX,Lucknow,Other,INR,4006,6589.0,2023-08-29 02:42:37,Debit Card,Biometric,Transfer,True
Shannon Yang,518644030218,18,Business,Visa,Bangalore,amazon gift cards,Bangalore,2p4zAah7JLQc9K2W0R,WB7074,Bangalore,Utilities,INR,4009,33.56999969482422,2023-08-10 23:08:02,Credit Card,Biometric,Transfer,False
Shannon Yang,518644030218,18,Business,Visa,Bangalore,amazon gift cards,Lucknow,nd3eKS1gIcADy6C7D9,GT1EN7,Bangalore,Entertainment,INR,4018,20.0,2023-08-22 03:03:04,Credit Card,PIN,Payment,False
Shannon Yang,518644030218,18,Business,Visa,Bangalore,instamart,"Dubai, UAE",msR1HH7iMHgd2Y5KJV,V43YMK,Bangalore,Utilities,INR,4003,41.0,2023-08-27 04:14:06,Debit Card,PIN,Transfer,False
Shannon Yang,518644030218,18,Business,Visa,Bangalore,chai talks,"Cape Town, South Africa",e1N3g587G5aQQApSwO,0WHN1N,Bangalore,Retail,INR,4006,4.46999979019165,2023-09-05 19:51:45,Credit Card,PIN,Purchase,False
Shannon Yang,518644030218,18,Business,Visa,Bangalore,fake_merchant_9,Bangalore,nbqXbDP3W2jk9NoyLV,PC5FXP,Bangalore,Retail,AUD,4009,19902.0,2023-09-05 19:52:18,Credit Card,PIN,Payment,True
Amber Brown,584905225306,36,Student,Rupay,Chennai,swiggy,"New York City, USA",USenhhfO0aDEQ8oM9g,WY3HI0,Chennai,Dining,INR,4011,36.0,2023-09-02 13:54:53,Debit Card,PIN,Transfer,False
Amber Brown,584905225306,36,Student,Rupay,Chennai,zomato,"Singapore, Singapore",AI5Q5hYyLoegppRjzG,I4W0EV,Chennai,Retail,JPY,4001,25416.0,2023-09-02 13:55:25,Credit Card,Biometric,Purchase,True
Amber Brown,584905225306,36,Student,Rupay,Chennai,fake_merchant_7,Lucknow,VXVMxbRo2XhcXoucPV,F51KTZ,Chennai,Retail,INR,4009,49497.48828125,2023-09-02 13:55:55,Debit Card,Biometric,Payment,True
Lauren Lewis,930152451247,47,Premium,American Express,Delhi,zomato,Delhi,jJrUmqeECKV9h0yZTR,4HF0MS,Delhi,Travel,INR,4003,983.9099731445312,2023-08-29 22:17:52,Debit Card,Biometric,Transfer,False
Lauren Lewis,930152451247,47,Premium,American Express,Delhi,fake_merchant_6,Ahmedabad,vtNdaOxSqemoMgFwuv,OZ7BS4,Delhi,Entertainment,INR,4009,33048.0,2023-08-31 23:06:00,Credit Card,Biometric,Transfer,True
Lauren Lewis,930152451247,47,Premium,American Express,Delhi,fake_merchant_9,"Paris, France",jvzYXc6QG334Yeip7b,HGYHMU,Delhi,Other,USD,4005,31498.33984375,2023-09-04 04:53:20,Debit Card,Biometric,Purchase,True
Robert Schmitt,139204916834,46,Other,American Express,Mumbai,instamart,Chennai,XJM6mfTBOFK4sF8k8K,6Q68QW,Mumbai,Grocery,INR,4004,2961.409912109375,2023-08-16 12:19:01,Credit Card,PIN,Transfer,False
Robert Schmitt,139204916834,46,Other,American Express,Mumbai,rakuten,Kolkata,RyPI7SNUFdQKTQVJra,BK2ZV4,Mumbai,Grocery,INR,4018,308.5299987792969,2023-08-25 11:28:05,Credit Card,PIN,Transfer,False
Robert Schmitt,139204916834,46,Other,American Express,Mumbai,zomato,Chennai,76ASv6e1CYk2MNWsmR,IF5RZ1,Mumbai,Utilities,INR,4005,2503.830078125,2023-08-30 06:43:05,Credit Card,Biometric,Payment,False
Robert Schmitt,139204916834,46,Other,American Express,Mumbai,fake_merchant_7,"London, UK",L5anuMtqcyXzBqoIp6,VT9PHR,Mumbai,Dining,INR,4008,6472.0,2023-09-08 22:14:59,Debit Card,Biometric,Payment,True
Andrew Meyer,684590586277,53,Student,Visa,Hyderabad,rakuten,"Paris, France",RHFNJSTN8lLJVCiRzL,UXPOMY,Hyderabad,Dining,INR,4010,2728.0,2023-09-03 21:52:16,Credit Card,PIN,Payment,False
Andrew Meyer,684590586277,53,Student,Visa,Hyderabad,swiggy,Delhi,0NYzLDVVATGzPFnUVv,BDC4QQ,Hyderabad,Travel,INR,4004,22.0,2023-09-05 23:20:08,Credit Card,PIN,Purchase,False
Andrew Meyer,684590586277,53,Student,Visa,Hyderabad,fake_merchant_0,Pune,7JIzg6OnQFNdexQF00,BH9PHT,Hyderabad,Utilities,AUD,4001,33632.0,2023-09-07 18:06:21,Debit Card,PIN,Transfer,True
Sandra Ortiz,128488805247,32,Other,MasterCard,Kolkata,swiggy,Delhi,KwMEVZFl8e9mXFsuCC,Q4O9QJ,Kolkata,Dining,INR,4019,2822.0,2023-08-18 02:29:20,Credit Card,Biometric,Purchase,False
Sandra Ortiz,128488805247,32,Other,MasterCard,Kolkata,chai talks,Kolkata,KTNCT9WTKvtzhBYNQW,CPZG61,Kolkata,Grocery,INR,4002,31.0,2023-08-24 00:09:40,Debit Card,PIN,Purchase,False
Sandra Ortiz,128488805247,32,Other,MasterCard,Kolkata,rakuten,Jaipur,G2OG2oTDuVLniqVkvN,U3GOVM,Kolkata,Travel,INR,4005,23.579999923706055,2023-09-04 14:01:38,Debit Card,Biometric,Payment,False
Sandra Ortiz,128488805247,32,Other,MasterCard,Kolkata,rakuten,"Singapore, Singapore",ubwGNkRL4eRUsdD5db,SZGQNB,Kolkata,Entertainment,INR,4011,42.0,2023-09-06 10:09:17,Credit Card,PIN,Purchase,False
Sandra Ortiz,128488805247,32,Other,MasterCard,Kolkata,fake_merchant_0,"Singapore, Singapore",Kus7uj9yz1WbwJ4rrg,V3SZJR,Kolkata,Retail,JPY,4009,19583.740234375,2023-09-06 10:09:56,Credit Card,PIN,Transfer,True
Sandra Ortiz,128488805247,32,Other,MasterCard,Kolkata,fake_merchant_3,Jaipur,tOf4XtP7SCOmTWfCOx,45CXGT,Kolkata,Retail,CAD,4006,43297.0,2023-09-06 10:10:24,Credit Card,Biometric,Transfer,True
Amy Howard,986179001330,59,Premium,Other,Pune,airtel,"Paris, France",btl5Az5m58LURF6KSw,VTDGQI,Pune,Grocery,INR,4015,35.0,2023-08-21 00:34:11,Debit Card,PIN,Transfer,False
Amy Howard,986179001330,59,Premium,Other,Pune,chai talks,"Cape Town, South Africa",tdh6QCjDsPGew3kAeN,XIRU15,Pune,Dining,INR,4005,49.0,2023-08-21 11:58:43,Credit Card,Biometric,Transfer,False
Amy Howard,986179001330,59,Premium,Other,Pune,rakuten,"Singapore, Singapore",vCDMJPL8tYdaG6VrBv,GEQ4OF,Pune,Travel,INR,4003,18.0,2023-08-26 09:10:58,Debit Card,PIN,Purchase,False
Amy Howard,986179001330,59,Premium,Other,Pune,amazon,Pune,1KtHJo8D0ABKFJCqXA,Q3Y8G2,Pune,Dining,INR,4005,30.860000610351562,2023-09-08 21:07:52,Credit Card,Biometric,Payment,False
Amy Howard,986179001330,59,Premium,Other,Pune,fake_merchant_4,Delhi,yKGKO1SBhmgg2VafYN,VTYZYI,Pune,Retail,INR,4001,34201.0,2023-09-08 21:08:20,Credit Card,Biometric,Purchase,True
Amy Howard,986179001330,59,Premium,Other,Pune,fake_merchant_3,Pune,vkp47IZrmZbSHCQB6e,BSQQ2D,Pune,Grocery,JPY,4013,16161.0,2023-09-08 21:08:56,Debit Card,Biometric,Payment,True
Amy Gardner,053040929086,28,Premium,American Express,Lucknow,amazon gift cards,Kolkata,7P7SUREEF4WtlZDgSm,8MPRPJ,Lucknow,Dining,INR,4005,39.0,2023-08-15 03:57:21,Credit Card,PIN,Purchase,False
Amy Gardner,053040929086,28,Premium,American Express,Lucknow,amazon,"Rio de Janeiro, Brazil",9qzws0xAB3qTveRscy,LV9WN8,Lucknow,Travel,INR,4013,44.0,2023-08-15 22:01:25,Credit Card,PIN,Payment,False
Amy Gardner,053040929086,28,Premium,American Express,Lucknow,airtel,Kolkata,Frflcwk5gVrF5vqMLI,AKCSJG,Lucknow,Retail,INR,4005,1791.06005859375,2023-09-08 15:46:12,Debit Card,PIN,Purchase,False
Amy Gardner,053040929086,28,Premium,American Express,Lucknow,instamart,"Rio de Janeiro, Brazil",LYAbCHZ6iCHGuYTDo8,XTQVVS,Lucknow,Retail,AUD,4001,47532.0,2023-09-08 15:46:43,Credit Card,PIN,Purchase,True
Carly Cole,907654289670,50,Other,Rupay,Chennai,chai talks,Kolkata,O7i0h3MjMV2HpTGTj4,H7XGDU,Chennai,Dining,INR,4005,44.0,2023-08-20 01:48:19,Debit Card,PIN,Purchase,False
Carly Cole,907654289670,50,Other,Rupay,Chennai,chai talks,"Dubai, UAE",9FqcdvyAssNVFDoVpw,7PMPIH,Chennai,Grocery,INR,4004,1538.0,2023-08-31 21:51:01,Debit Card,Biometric,Purchase,False
Carly Cole,907654289670,50,Other,Rupay,Chennai,amazon,Pune,JOH1ph5tPIHFY7RjGn,Z9KSAT,Chennai,Entertainment,INR,4002,3.690000057220459,2023-09-05 00:02:58,Credit Card,PIN,Transfer,False
Carly Cole,907654289670,50,Other,Rupay,Chennai,fake_merchant_9,"Rio de Janeiro, Brazil",qCnPk0a41xzt7DDbCN,T0H3WM,Chennai,Utilities,INR,4018,26093.400390625,2023-09-05 15:11:47,Debit Card,Biometric,Transfer,True
Carly Cole,907654289670,50,Other,Rupay,Chennai,zomato,Hyderabad,yBhLo3DEJ6axtdcF52,JEPQLW,Chennai,Travel,INR,4015,18107.0,2023-09-06 14:51:47,Credit Card,Biometric,Purchase,True
Laura Hansen,759395706105,40,Business,MasterCard,Mumbai,amazon,Mumbai,RxWOQ7LTh43wyuXzNz,DW21ZD,Mumbai,Grocery,INR,4019,12.220000267028809,2023-08-18 01:45:10,Debit Card,PIN,Payment,False
Laura Hansen,759395706105,40,Business,MasterCard,Mumbai,amazon,"Paris, France",2uE1RxnH8aC91AwDpN,VSRJV4,Mumbai,Travel,INR,4003,43.0,2023-08-31 15:04:28,Credit Card,Biometric,Payment,False
Laura Hansen,759395706105,40,Business,MasterCard,Mumbai,chai talks,Chennai,SCdSGG3FFo0fmGFPag,LO5F7F,Mumbai,Utilities,INR,4018,33.0,2023-09-03 06:12:10,Debit Card,Biometric,Payment,False
Laura Hansen,759395706105,40,Business,MasterCard,Mumbai,fake_merchant_2,Delhi,u2cpzpW6Ck8bS0YpZE,2UUFVK,Mumbai,Other,CAD,4009,7692.0,2023-09-03 06:12:36,Debit Card,PIN,Purchase,True
Dr. Brittany Baker DDS,453135278178,52,Other,Visa,Jaipur,chai talks,Jaipur,PVs6B9PZZOMVpx3SSO,877072,Jaipur,Entertainment,INR,4002,357.05999755859375,2023-08-16 11:12:08,Debit Card,Biometric,Payment,False
Dr. Brittany Baker DDS,453135278178,52,Other,Visa,Jaipur,zomato,Lucknow,8tfOVipPBSv1GmmHIU,GTBVDP,Jaipur,Entertainment,INR,4001,180.82000732421875,2023-08-19 18:39:05,Debit Card,PIN,Transfer,False
Dr. Brittany Baker DDS,453135278178,52,Other,Visa,Jaipur,rakuten,Ahmedabad,CFozyr0Tr4Z7Ub5Sdb,17FHDA,Jaipur,Dining,INR,4012,19.0,2023-08-27 19:39:49,Credit Card,Biometric,Purchase,False
Dr. Brittany Baker DDS,453135278178,52,Other,Visa,Jaipur,chai talks,Kolkata,xRTrMcZjUbg9pyi47q,ROQPWW,Jaipur,Entertainment,INR,4008,19.0,2023-09-02 01:26:15,Debit Card,PIN,Purchase,False
Dr. Brittany Baker DDS,453135278178,52,Other,Visa,Jaipur,zomato,"Rio de Janeiro, Brazil",tWomTXbsx9GQ9v8A87,8M9VXJ,Jaipur,Travel,INR,4001,21398.0,2023-09-02 01:26:53,Debit Card,PIN,Purchase,True
Dr. Brittany Baker DDS,453135278178,52,Other,Visa,Jaipur,fake_merchant_7,"Paris, France",mjjNxHlkdpVtkay0jV,SIBS0D,Jaipur,Grocery,INR,4019,46838.19921875,2023-09-02 01:27:18,Debit Card,PIN,Purchase,True
Joshua Williamson,506891824095,32,Business,American Express,Jaipur,amazon,"Toronto, Canada",UusZIxvOUQeldt9ANP,RGZBNC,Jaipur,Entertainment,INR,4003,18.0,2023-08-14 01:35:00,Debit Card,Biometric,Purchase,False
Joshua Williamson,506891824095,32,Business,American Express,Jaipur,fake_merchant_3,Pune,zJrpuvIx57B9KsevP1,FAKK4E,Jaipur,Retail,INR,4011,17225.0,2023-08-23 16:20:32,Debit Card,Biometric,Purchase,True
Joshua Williamson,506891824095,32,Business,American Express,Jaipur,rakuten,"Singapore, Singapore",aRuSzlT2oLSD0n4GXc,K8V0G2,Jaipur,Utilities,INR,4005,26005.990234375,2023-09-05 22:38:54,Debit Card,PIN,Transfer,True
Catherine Meadows,872189255066,18,Business,Rupay,Ahmedabad,amazon,"Dubai, UAE",ztv3vcLdHmTi3lWqrw,Z38Z3L,Ahmedabad,Entertainment,INR,4004,47.0,2023-08-10 19:24:21,Debit Card,PIN,Payment,False
Catherine Meadows,872189255066,18,Business,Rupay,Ahmedabad,chai talks,Bangalore,CjBVqPEdyKf3mbAolx,Z2XAGI,Ahmedabad,Grocery,Other,4018,24764.390625,2023-08-10 19:24:58,Debit Card,PIN,Transfer,True
Catherine Meadows,872189255066,18,Business,Rupay,Ahmedabad,zomato,"Singapore, Singapore",81359TTtjJhrn5KU4n,2HBBIW,Ahmedabad,Utilities,JPY,4006,5712.0,2023-08-10 19:25:37,Credit Card,Biometric,Purchase,True
Kristen Davis,117438015735,67,Student,American Express,Lucknow,amazon,"Sydney, Australia",PxnGw4tJidrd40truT,GV0B40,Lucknow,Other,INR,4005,2502.080078125,2023-08-21 22:25:22,Credit Card,Biometric,Purchase,False
Kristen Davis,117438015735,67,Student,American Express,Lucknow,zomato,Pune,5iiaLkxYIWr2C1zlYg,J6MA1D,Lucknow,Retail,INR,4019,45.0,2023-08-31 07:22:07,Credit Card,PIN,Purchase,False
Kristen Davis,117438015735,67,Student,American Express,Lucknow,airtel,"Singapore, Singapore",KapK65owMgHWVX989D,3HSGVV,Lucknow,Retail,USD,4003,18812.0,2023-08-31 07:22:52,Credit Card,PIN,Payment,True
Kristen Davis,117438015735,67,Student,American Express,Lucknow,fake_merchant_7,Ahmedabad,NIYRrcUc3qozqk3M8x,XGIS8V,Lucknow,Utilities,INR,4008,10400.740234375,2023-08-31 07:23:38,Credit Card,PIN,Payment,True
Jamie Price,198771430692,32,Other,Rupay,Ahmedabad,rakuten,"Toronto, Canada",llzaJW9PtvjpZQJEAj,VCRKBF,Ahmedabad,Retail,INR,4002,42.0,2023-08-10 15:37:58,Credit Card,Biometric,Transfer,False
Jamie Price,198771430692,32,Other,Rupay,Ahmedabad,airtel,Mumbai,GuXYMDozfyji3M1t20,L7RBUX,Ahmedabad,Dining,INR,4013,1940.3499755859375,2023-08-23 22:24:55,Debit Card,PIN,Payment,False
Jamie Price,198771430692,32,Other,Rupay,Ahmedabad,airtel,"Toronto, Canada",9pURX4lEux6mCafbKY,79LS3E,Ahmedabad,Utilities,INR,4002,2565.0,2023-08-28 06:33:33,Credit Card,PIN,Payment,False
Jamie Price,198771430692,32,Other,Rupay,Ahmedabad,rakuten,"Dubai, UAE",TCKtZPRtRWCotHsCdG,J1D57F,Ahmedabad,Entertainment,INR,4015,3385.0,2023-08-29 04:52:34,Debit Card,PIN,Purchase,False
Jamie Price,198771430692,32,Other,Rupay,Ahmedabad,fake_merchant_0,Kolkata,e5rbcxjlw7wCzJD5sa,N7A546,Ahmedabad,Dining,AUD,4001,7074.97998046875,2023-08-31 19:00:10,Debit Card,Biometric,Transfer,True
Jamie Price,198771430692,32,Other,Rupay,Ahmedabad,fake_merchant_2,Delhi,aY9cO3JZP7aWQNUZNL,Z0HWQH,Ahmedabad,Other,JPY,4004,9834.0,2023-09-03 23:45:38,Debit Card,PIN,Transfer,True
Sandra Lester,977734874339,54,Business,MasterCard,Chennai,swiggy,"Toronto, Canada",IO6W71U8UEv2VQKdJ7,17GK2C,Chennai,Entertainment,INR,4003,3593.22998046875,2023-08-13 03:58:33,Debit Card,Biometric,Payment,False
Sandra Lester,977734874339,54,Business,MasterCard,Chennai,zomato,"Sydney, Australia",3Tf4cm04XlNpSqIt0e,1CWC51,Chennai,Travel,INR,4009,3954.010009765625,2023-08-16 11:32:28,Debit Card,Biometric,Transfer,False
Sandra Lester,977734874339,54,Business,MasterCard,Chennai,airtel,"Rio de Janeiro, Brazil",Gko6q5J640dKzuOcO0,0ZBXAE,Chennai,Entertainment,INR,4009,3729.659912109375,2023-08-25 14:56:09,Debit Card,PIN,Transfer,False
Sandra Lester,977734874339,54,Business,MasterCard,Chennai,fake_merchant_4,"Singapore, Singapore",SSYDJp6n3wv0kh4yAL,H96FFQ,Chennai,Grocery,INR,4006,41166.76171875,2023-08-29 18:33:03,Debit Card,PIN,Payment,True
Sandra Lester,977734874339,54,Business,MasterCard,Chennai,instamart,"Dubai, UAE",0PEB0RITOljC4gHFbj,388RLZ,Chennai,Dining,Other,4006,34203.0,2023-09-06 10:09:38,Debit Card,Biometric,Payment,True
Pamela Thompson,035505246829,30,Premium,American Express,Lucknow,instamart,"Paris, France",nZXHmz0eqeO02qzZHw,HYO5YT,Lucknow,Retail,INR,4005,1144.739990234375,2023-09-05 09:25:53,Credit Card,PIN,Transfer,False
Pamela Thompson,035505246829,30,Premium,American Express,Lucknow,swiggy,Bangalore,67QpT5SygybJQQ1HgD,BZ4L7T,Lucknow,Dining,INR,4018,47605.0,2023-09-05 09:26:33,Credit Card,Biometric,Transfer,True
Brittany Jackson,922889646263,22,Business,Rupay,Jaipur,amazon gift cards,"Cape Town, South Africa",ZbX8At1UptmO61CsdL,HC4NC2,Jaipur,Dining,INR,4007,2494.820068359375,2023-08-25 00:20:00,Debit Card,Biometric,Payment,False
Brittany Jackson,922889646263,22,Business,Rupay,Jaipur,fake_merchant_5,Pune,9wd9fuRLudfCCMhek9,Z0IXZ7,Jaipur,Grocery,INR,4002,35431.53125,2023-08-25 00:20:22,Debit Card,PIN,Payment,True
Brittany Jackson,922889646263,22,Business,Rupay,Jaipur,rakuten,Bangalore,zSLxXOm6K8wDew0EC1,FG69PW,Jaipur,Travel,INR,4005,37392.12109375,2023-08-25 00:20:50,Credit Card,Biometric,Payment,True
James Rush,696039097917,34,Other,Other,Delhi,rakuten,"London, UK",z5VoKEthiA5VQBP2tn,67JP9B,Delhi,Entertainment,INR,4005,2545.739990234375,2023-08-18 13:45:33,Credit Card,PIN,Transfer,False
James Rush,696039097917,34,Other,Other,Delhi,amazon,Ahmedabad,9qr1eHz6i3xjhb9AVT,DV037N,Delhi,Other,INR,4001,1.059999942779541,2023-08-20 06:18:14,Debit Card,PIN,Purchase,False
James Rush,696039097917,34,Other,Other,Delhi,fake_merchant_2,Jaipur,Bx34J79zQFpZSmCiYj,PAYOXP,Delhi,Travel,CAD,4013,33763.26953125,2023-08-20 06:19:02,Debit Card,PIN,Purchase,True
Matthew Wagner,469495583003,24,Student,MasterCard,Ahmedabad,instamart,"Singapore, Singapore",d5osaRaLJMc0EQbBbt,EZLA5P,Ahmedabad,Travel,INR,4008,1358.0899658203125,2023-08-28 11:37:50,Credit Card,Biometric,Transfer,False
Matthew Wagner,469495583003,24,Student,MasterCard,Ahmedabad,amazon gift cards,Ahmedabad,omAL4ly14RCLFpFsa9,M9VAWK,Ahmedabad,Grocery,INR,4001,3654.0,2023-08-29 05:10:47,Credit Card,PIN,Payment,False
Matthew Wagner,469495583003,24,Student,MasterCard,Ahmedabad,airtel,"Dubai, UAE",CTouJLPg9lleg6F5Yj,165R4E,Ahmedabad,Utilities,INR,4001,22.0,2023-09-05 14:53:49,Debit Card,PIN,Payment,False
